,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
3498,2025-07-17T19:41:12.016860432Z,2025-07-17T19:41:12.016860432Z,10,2,1108,C,A,1,13.1,100,130,165191,467377798,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.9,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,580901053
3499,2025-07-17T19:41:12.024405477Z,2025-07-17T19:41:12.024405477Z,10,2,1108,A,A,1,13.1,100,130,165151,467378024,12.43,3,1,13.09,30,1,12.36,2,1,13.1,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,580960489
3500,2025-07-17T19:41:14.093830321Z,2025-07-17T19:41:14.093830321Z,10,2,1108,C,A,1,13.1,100,130,165330,467408650,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.9,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,580960489
3501,2025-07-17T19:41:14.101715797Z,2025-07-17T19:41:14.101715797Z,10,2,1108,A,A,1,13.1,100,130,165275,467408833,12.43,3,1,13.09,30,1,12.36,2,1,13.1,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,580999761
3502,2025-07-17T19:41:14.120194925Z,2025-07-17T19:41:14.120194925Z,10,2,1108,C,A,1,13.1,100,130,165382,467409256,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.9,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,580999761
3503,2025-07-17T19:41:14.144142067Z,2025-07-17T19:41:14.144142067Z,10,2,1108,A,A,1,13.1,100,130,165548,467409791,12.43,3,1,13.09,30,1,12.36,2,1,13.1,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,581000557
3504,2025-07-17T19:41:14.682210915Z,2025-07-17T19:41:14.682210915Z,10,2,1108,C,A,1,13.1,100,128,168468,467420137,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.9,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,581000557
3505,2025-07-17T19:41:14.689456085Z,2025-07-17T19:41:14.689456085Z,10,2,1108,A,A,3,13.13,100,130,165253,467420707,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,581014009
3506,2025-07-17T19:41:14.706451163Z,2025-07-17T19:41:14.706451163Z,10,2,1108,C,A,3,13.13,100,0,165288,467421035,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.9,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,581014009
3507,2025-07-17T19:41:14.706451163Z,2025-07-17T19:41:14.706451163Z,10,2,1108,A,A,1,13.1,100,130,165288,467421035,12.43,3,1,13.09,30,1,12.36,2,1,13.1,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,581014457
3508,2025-07-17T19:41:15.095012331Z,2025-07-17T19:41:15.095012331Z,10,2,1108,C,A,1,13.1,100,128,165807,467432362,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.9,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,581014457
3509,2025-07-17T19:41:15.100134775Z,2025-07-17T19:41:15.100134775Z,10,2,1108,A,A,3,13.13,100,130,165550,467433966,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,581028721
3510,2025-07-17T19:41:18.397299899Z,2025-07-17T19:41:18.397299899Z,10,2,1108,C,A,8,13.82,100,130,165685,467498474,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.89,100,1,11.79,700,1,13.9,100,1,ARL,556663353
3511,2025-07-17T19:41:18.397473587Z,2025-07-17T19:41:18.397473587Z,10,2,1108,A,A,8,13.89,100,130,165502,467498477,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.89,200,2,11.79,700,1,13.9,100,1,ARL,581122269
3512,2025-07-17T19:41:18.397660496Z,2025-07-17T19:41:18.397660496Z,10,2,1108,A,A,6,13.56,100,130,165168,467498479,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.89,200,2,ARL,581122273
3513,2025-07-17T19:41:18.400377644Z,2025-07-17T19:41:18.400377644Z,10,2,1108,C,A,9,13.89,100,0,165737,467498492,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.89,100,1,ARL,556764873
3514,2025-07-17T19:41:18.400377644Z,2025-07-17T19:41:18.400377644Z,10,2,1108,A,A,9,13.76,100,130,165737,467498492,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581122293
3515,2025-07-17T19:41:18.417535321Z,2025-07-17T19:41:18.417535321Z,10,2,1108,C,A,5,13.38,100,130,165130,467498717,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.56,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.76,100,1,11.79,700,1,13.89,100,1,ARL,556765741
3516,2025-07-17T19:41:18.417586604Z,2025-07-17T19:41:18.417586604Z,10,2,1108,A,A,4,13.24,100,130,165234,467498718,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581122369
3517,2025-07-17T19:41:18.441634285Z,2025-07-17T19:41:18.441634285Z,10,2,1108,A,A,10,13.89,100,130,165581,467498959,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.13,100,1,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581122749
3518,2025-07-17T19:41:18.598279232Z,2025-07-17T19:41:18.598279232Z,10,2,1108,C,A,3,13.13,100,0,165459,467501435,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.24,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.56,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.76,100,1,11.79,700,1,13.89,200,2,ARL,581028721
3519,2025-07-17T19:41:18.598279232Z,2025-07-17T19:41:18.598279232Z,10,2,1108,A,A,1,13.1,100,130,165459,467501435,12.43,3,1,13.09,30,1,12.36,2,1,13.1,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581125233
3520,2025-07-17T19:41:18.617739138Z,2025-07-17T19:41:18.617739138Z,10,2,1108,C,A,1,13.1,100,130,165173,467501776,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.24,100,1,11.97,100,1,13.27,2,1,11.92,100,1,13.56,100,1,11.9,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.76,100,1,11.79,700,1,13.89,200,2,ARL,581125233
3521,2025-07-17T19:41:18.625392418Z,2025-07-17T19:41:18.625392418Z,10,2,1108,A,A,1,13.1,100,130,165187,467501892,12.43,3,1,13.09,30,1,12.36,2,1,13.1,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581125497
3522,2025-07-17T19:41:18.689326481Z,2025-07-17T19:41:18.689326481Z,10,2,1108,A,A,0,12.98,30,130,165326,467505046,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581128953
3523,2025-07-17T19:41:19.133124673Z,2025-07-17T19:41:19.133124673Z,10,2,1108,C,A,2,13.1,100,130,165379,467513702,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581125497
3524,2025-07-17T19:41:19.153820114Z,2025-07-17T19:41:19.153820114Z,10,2,1108,A,A,2,13.1,100,130,165361,467515608,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581138337
3525,2025-07-17T19:41:19.175759885Z,2025-07-17T19:41:19.175759885Z,10,2,1108,C,A,2,13.1,100,130,165070,467516004,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581138337
3526,2025-07-17T19:41:19.182645367Z,2025-07-17T19:41:19.182645367Z,10,2,1108,A,A,2,13.1,100,130,165557,467516337,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581139805
3527,2025-07-17T19:41:19.199309738Z,2025-07-17T19:41:19.199309738Z,10,2,1108,C,A,2,13.1,100,130,164821,467516811,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581139805
3528,2025-07-17T19:41:19.222244700Z,2025-07-17T19:41:19.222244700Z,10,2,1108,A,A,2,13.1,100,130,165141,467517232,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581140805
3529,2025-07-17T19:41:20.222036509Z,2025-07-17T19:41:20.222036509Z,10,2,1108,C,A,2,13.1,100,130,165580,467531492,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581140805
3530,2025-07-17T19:41:20.229490726Z,2025-07-17T19:41:20.229490726Z,10,2,1108,A,A,2,13.1,100,130,165217,467531715,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581160513
3531,2025-07-17T19:41:20.236326567Z,2025-07-17T19:41:20.236326567Z,10,2,1108,C,A,2,13.1,100,130,164982,467531923,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581160513
3532,2025-07-17T19:41:20.260004714Z,2025-07-17T19:41:20.260004714Z,10,2,1108,A,A,2,13.1,100,130,165764,467532528,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581161049
3533,2025-07-17T19:41:21.726861847Z,2025-07-17T19:41:21.726861847Z,10,2,1108,C,A,2,13.1,100,130,165048,467554326,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581161049
3534,2025-07-17T19:41:21.734897862Z,2025-07-17T19:41:21.734897862Z,10,2,1108,A,A,2,13.1,100,130,166088,467554535,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581191705
3535,2025-07-17T19:41:24.104052058Z,2025-07-17T19:41:24.104052058Z,10,2,1108,C,A,2,13.1,100,130,164962,467591604,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581191705
3536,2025-07-17T19:41:24.114923898Z,2025-07-17T19:41:24.114923898Z,10,2,1108,A,A,2,13.1,100,130,165080,467592666,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581248801
3537,2025-07-17T19:41:24.368717476Z,2025-07-17T19:41:24.368717476Z,10,2,1108,C,A,2,13.1,100,130,164939,467596636,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581248801
3538,2025-07-17T19:41:24.375909406Z,2025-07-17T19:41:24.375909406Z,10,2,1108,A,A,2,13.1,100,130,165567,467596769,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581255101
3539,2025-07-17T19:41:24.515862375Z,2025-07-17T19:41:24.515862375Z,10,2,1108,C,A,2,13.1,100,130,164845,467599578,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581255101
3540,2025-07-17T19:41:24.523159457Z,2025-07-17T19:41:24.523159457Z,10,2,1108,A,A,2,13.1,100,130,165212,467599871,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581258177
3541,2025-07-17T19:41:25.057542327Z,2025-07-17T19:41:25.057542327Z,10,2,1108,C,A,2,13.1,100,130,165026,467606921,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581258177
3542,2025-07-17T19:41:25.064880881Z,2025-07-17T19:41:25.064880881Z,10,2,1108,A,A,4,13.13,100,130,165553,467607031,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.13,100,1,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581269229
3543,2025-07-17T19:41:25.082165852Z,2025-07-17T19:41:25.082165852Z,10,2,1108,C,A,4,13.13,100,0,165155,467607305,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581269229
3544,2025-07-17T19:41:25.082165852Z,2025-07-17T19:41:25.082165852Z,10,2,1108,A,A,2,13.1,100,130,165155,467607305,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581269549
3545,2025-07-17T19:41:27.371409765Z,2025-07-17T19:41:27.371409765Z,10,2,1108,C,A,2,13.1,100,130,165580,467641623,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581269549
3546,2025-07-17T19:41:27.384975702Z,2025-07-17T19:41:27.384975702Z,10,2,1108,A,A,4,13.13,100,130,165180,467643689,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.13,100,1,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581322305
3547,2025-07-17T19:41:27.402380533Z,2025-07-17T19:41:27.402380533Z,10,2,1108,C,A,4,13.13,100,0,165296,467644247,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581322305
3548,2025-07-17T19:41:27.402380533Z,2025-07-17T19:41:27.402380533Z,10,2,1108,A,A,2,13.1,100,130,165296,467644247,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581322905
3549,2025-07-17T19:41:27.521612366Z,2025-07-17T19:41:27.521612366Z,10,2,1108,C,A,2,13.1,100,130,164965,467648256,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581322905
3550,2025-07-17T19:41:27.529166516Z,2025-07-17T19:41:27.529166516Z,10,2,1108,A,A,4,13.13,100,130,165204,467648391,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.13,100,1,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581328397
3551,2025-07-17T19:41:28.360900654Z,2025-07-17T19:41:28.360900654Z,10,2,1108,C,A,4,13.13,100,0,165317,467659553,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.24,100,1,11.92,100,1,13.27,2,1,11.9,700,1,13.56,100,1,11.85,700,1,13.64,100,1,11.82,700,1,13.75,700,1,11.79,700,1,13.76,100,1,ARL,581328397
3552,2025-07-17T19:41:28.360900654Z,2025-07-17T19:41:28.360900654Z,10,2,1108,A,A,2,13.1,100,130,165317,467659553,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,581347621
3553,2025-07-17T19:41:29.522958235Z,2025-07-17T19:41:29.522958235Z,10,2,1108,T,N,0,12.785,100,130,165766,467677167,12.43,3,1,12.98,30,1,12.36,2,1,13.09,30,1,12.23,100,1,13.1,100,1,12.22,100,1,13.11,20,1,11.97,100,1,13.12,5,2,11.92,100,1,13.24,100,1,11.9,700,1,13.27,2,1,11.85,700,1,13.56,100,1,11.82,700,1,13.64,100,1,11.79,700,1,13.75,700,1,ARL,0
